$GINS,2188,199196.520,22.576576721,113.931407439,36.007,0.001,-0.000,0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*1B
$GINS,2188,199196.530,22.576576721,113.931407439,36.007,-0.000,0.001,0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*18
$GINS,2188,199196.540,22.576576721,113.931407440,36.007,-0.000,0.000,0.001,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*13
$GINS,2188,199196.550,22.576576721,113.931407439,36.007,0.002,-0.001,0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*1D
$GINS,2188,199196.560,22.576576721,113.931407439,36.007,-0.003,-0.001,0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*31
$GINS,2188,199196.570,22.576576720,113.931407440,36.007,-0.001,0.002,0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*11
$GINS,2188,199196.580,22.576576720,113.931407440,36.007,0.001,0.000,0.001,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*32
$GINS,2188,199196.590,22.576576720,113.931407439,36.007,0.000,0.001,0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*3F
$GINS,2188,199196.600,22.576576720,113.931407439,36.007,0.000,-0.001,0.002,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*19
$GINS,2188,199196.610,22.576576720,113.931407440,36.007,-0.001,-0.001,0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*3B
$GINS,2188,199196.620,22.576576720,113.931407440,36.007,0.002,-0.000,0.002,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*16
$GINS,2188,199196.630,22.576576719,113.931407440,36.007,0.000,0.003,0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*30
$GINS,2188,199196.640,22.576576719,113.931407441,36.007,-0.002,0.003,-0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*37
$GINS,2188,199196.650,22.576576719,113.931407440,36.007,-0.001,0.001,0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199196.660,22.576576719,113.931407440,36.007,-0.001,0.001,0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*18
$GINS,2188,199196.670,22.576576718,113.931407441,36.007,0.002,0.004,0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*30
$GINS,2188,199196.680,22.576576718,113.931407441,36.007,-0.001,-0.000,0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*3A
$GINS,2188,199196.690,22.576576719,113.931407441,36.007,-0.000,0.000,0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*14
$GINS,2188,199196.700,22.576576719,113.931407442,36.007,0.000,0.005,-0.001,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*19
$GINS,2188,199196.710,22.576576718,113.931407442,36.007,0.000,0.001,-0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*1E
$GINS,2188,199196.720,22.576576718,113.931407442,36.007,0.001,0.000,-0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*1F
$GINS,2188,199196.730,22.576576720,113.931407442,36.007,0.005,-0.000,0.001,0.99,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*13
$GINS,2188,199196.740,22.576576720,113.931407442,36.007,-0.001,-0.003,0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*3C
$GINS,2188,199196.750,22.576576720,113.931407442,36.007,0.001,-0.000,0.000,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*11
$GINS,2188,199196.760,22.576576720,113.931407442,36.007,0.003,-0.001,0.001,0.99,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*13
$GINS,2188,199196.770,22.576576720,113.931407442,36.007,0.001,-0.001,0.001,0.99,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*12
$GINS,2188,199196.780,22.576576721,113.931407442,36.007,0.001,-0.002,0.001,0.99,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*1D
$GINS,2188,199196.790,22.576576719,113.931407443,36.007,-0.003,0.003,-0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*3B
$GINS,2188,199196.800,22.576576719,113.931407443,36.007,0.001,-0.002,0.001,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*11
$GINS,2188,199196.810,22.576576720,113.931407441,36.007,0.000,-0.004,0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*1D
$GINS,2188,199196.820,22.576576720,113.931407441,36.007,0.000,0.001,-0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*18
$GINS,2188,199196.830,22.576576718,113.931407443,36.007,-0.001,0.002,-0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*3C
$GINS,2188,199196.840,22.576576719,113.931407443,36.007,0.002,-0.003,0.001,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*17
$GSTA,1,001E,GIDO,11,1,1,0*5D
$GINS,2188,199196.850,22.576576718,113.931407443,36.007,-0.002,-0.000,-0.001,0.98,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*16
$GINS,2188,199196.860,22.576576718,113.931407443,36.007,0.002,-0.000,-0.000,0.98,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*3B
$GINS,2188,199196.870,22.576576719,113.931407443,36.007,0.003,-0.002,0.000,0.99,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*16
$GINS,2188,199196.880,22.576576719,113.931407443,36.007,0.005,-0.001,0.000,0.99,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*1E
$GINS,2188,199196.890,22.576576719,113.931407443,36.007,0.001,-0.001,-0.001,0.99,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*35
$GINS,2188,199196.900,22.576576720,113.931407443,36.007,0.002,-0.001,-0.000,0.99,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*37
$GINS,2188,199196.910,22.576576720,113.931407443,36.007,0.000,-0.002,-0.001,0.99,0.44,-44.31,03,0,1,1,0F,1F,0.00,0*34
$GINS,2188,199196.920,22.576576720,113.931407443,36.007,-0.001,0.000,-0.002,0.99,0.44,-44.31,02,3,1,1,0F,1F,0.00,0*35
$GINS,2188,199196.930,22.576576721,113.931407443,36.007,0.002,-0.002,-0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*35
$GINS,2188,199196.940,22.576576721,113.931407443,36.007,0.004,0.001,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*19
$GINS,2188,199196.950,22.576576720,113.931407443,36.007,0.001,0.001,-0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1E
$GINS,2188,199196.960,22.576576720,113.931407443,36.007,-0.001,-0.001,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1F
$GINS,2188,199196.970,22.576576721,113.931407440,36.007,0.002,-0.004,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*19
$GINS,2188,199196.980,22.576576721,113.931407440,36.007,0.004,-0.001,0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*17
$GINS,2188,199196.990,22.576576720,113.931407441,36.007,-0.001,0.002,-0.001,0.98,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*3F
$GINS,2188,199197.000,22.576576720,113.931407441,36.007,0.002,0.004,-0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*15
$GINS,2188,199197.010,22.576576721,113.931407439,36.007,0.003,-0.003,0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1E
$GINS,2188,199197.020,22.576576721,113.931407439,36.007,-0.000,-0.000,-0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1E
$GINS,2188,199197.030,22.576576722,113.931407439,36.007,0.001,-0.001,0.001,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*1F
$GINS,2188,199197.040,22.576576722,113.931407439,36.007,0.001,-0.000,0.001,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*1B
$GINS,2188,199197.050,22.576576722,113.931407439,36.007,0.000,-0.000,0.000,0.99,0.44,-44.30,03,0,1,1,0F,1F,0.00,0*18
$GINS,2188,199197.060,22.576576722,113.931407439,36.007,-0.002,-0.000,0.000,0.99,0.44,-44.30,02,3,1,1,0F,1F,0.00,0*36
$GNRMC,071939.00,A,2234.59462,N,11355.88432,E,0.013,,141221,,,R,V*08
$GNGGA,071939.00,2234.59462,N,11355.88432,E,4,12,0.76,38.1,M,-2.8,M,2.0,3473*4F
